artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
J. Cole,St. Tropez,4qRjfovbhI4EwP7VQNfxVW,8,0.649,0.541,9,-9.818,0,0.0674,0.054,0.0365,0.0627,0.326,84.405,257920,4
J. Cole,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,19,0.89,0.393,4,-10.821,0,0.267,0.331,8.81E-06,0.283,0.304,128.084,301133,4
J. Cole,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,31,0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,292987,4
J. Cole,Hello,30Chv2SmIry70YwtmtaKnj,7,0.598,0.7,9,-8.565,0,0.22,0.0771,1.13E-05,0.106,0.329,159.899,219173,4
J. Cole,Apparently,1HNs07uZxZniPNmniw2GTa,15,0.8,0.543,5,-9.236,1,0.0911,0.564,0,0.116,0.534,133.98,293040,4
J. Cole,Love Yourz,4gkl7QbQvBd3TM9PhlWFkI,18,0.502,0.623,8,-8.812,1,0.44,0.609,0,0.119,0.399,75.578,211680,1
J. Cole,Note to Self,01VGA34ATxwp0Xo1ldduo2,5,0.657,0.455,8,-8.673,1,0.112,0.855,0,0.171,0.326,83.273,875307,4
J. Cole,For Whom The Bell Tolls,3MWlVSkoLS1e66nlZ2tuWJ,58,0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,127880,4
J. Cole,Immortal,6AGON2BGdPmPMJGiiNuuwl,64,0.744,0.43,3,-10.604,0,0.309,0.455,2.73E-06,0.126,0.266,92.039,201667,4
J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ,71,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,4
J. Cole,Ville Mentality,2z3joGXrdGL2iEjIKQTiN1,62,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,194347,3
J. Cole,She's Mine Pt. 1,0HtOJj7Kl74s1Ngf3MWeif,64,0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,209080,4
J. Cole,Change,3pjUyVbFmM96tYhSaKJwTt,66,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,4
J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,73,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4
J. Cole,Foldin Clothes,77IAeEz8LEchPN8UNjaTJ2,56,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4
J. Cole,She's Mine Pt. 2,5rmcjZTrE9JR1YrbNZDFNW,62,0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,278920,4
J. Cole,4 Your Eyez Only,1vvnYpYEMVB4aq9I6tHIEB,66,0.701,0.485,11,-10.305,0,0.364,0.367,6.31E-05,0.0852,0.496,78.863,530253,4
J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,61,0.691,0.487,1,-6.416,1,0.268,0.0299,0,0.0868,0.358,104.98,218954,3
J. Cole,The Cut Off (feat. kiLL edward),3rFF7kSm5qBOOPs6ljFgPp,56,0.734,0.543,1,-7.979,1,0.4,0.186,0,0.372,0.336,78.168,237295,4
J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,64,0.772,0.498,8,-7.661,1,0.649,0.115,0,0.0898,0.351,81.817,216727,4
J. Cole,Motiv8,1AT4xjNarTswd0UZ5FlmKF,63,0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,133922,4
J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,72,0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.475,116.079,200310,4
J. Cole,BRACKETS,5sWbwccBcyHsg5LEKWGZo9,59,0.678,0.567,10,-9.148,0,0.261,0.188,1.67E-06,0.164,0.658,84.039,315771,4
J. Cole,Once an Addict - Interlude,0Px86mRlxdB3YqpK6KXWlr,54,0.623,0.473,8,-8.336,1,0.461,0.626,0,0.119,0.138,84.066,197822,4
J. Cole,FRIENDS (feat. kiLL edward),6onwlDmIVKE8bBgyBRSuS0,56,0.715,0.652,6,-7.909,0,0.396,0.101,0,0.11,0.498,109.28,257646,5
J. Cole,Window Pain - Outro,5Lgqu1th1KqlG97OF2gWGe,56,0.719,0.626,8,-9.351,1,0.397,0.0607,0,0.0728,0.179,75.032,286730,4
J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,68,0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,191437,4
J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,64,0.679,0.648,2,-5.892,1,0.445,0.145,0,0.182,0.635,94.378,190177,4
XXXTENTACION,Introduction (instructions),2aOPvzjpMwikBgngKcxsA9,52,0.678,0.481,10,-20.18,0,0.92,0.868,0,0.431,0.0684,88.828,117483,4
XXXTENTACION,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,64,0.61,0.258,0,-12.758,1,0.0331,0.883,0.0145,0.103,0.164,127.08,109986,4
XXXTENTACION,SAD!,3ee8Jmje8o58CHK66QrVC2,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,79,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4
XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,70,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,74,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,72,0.562,0.579,10,-6.788,0,0.484,0.274,0,0.102,0.577,84.143,176591,4
XXXTENTACION,going down!,7CkbRn6S0itJqcqn88AtSV,64,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194,4
XXXTENTACION,Pain = BESTFRIEND - feat. Travis Barker,4zI04ezdmrN0lT2pHykYrd,58,0.671,0.628,4,-5.117,1,0.0273,0.536,0.151,0.12,0.595,135.005,101517,4
XXXTENTACION,$$$ - with Matt Ox,65u1dHQyQyE4y4aN2eDmMF,63,0.774,0.507,1,-6.952,0,0.065,0.0636,0,0.138,0.508,140.067,130403,4
XXXTENTACION,love yourself (interlude),1Znlc3UZAbSodFaMBjdpsX,58,0.746,0.338,11,-13.472,0,0.109,0.674,0.000375,0.529,0.469,120.053,48423,4
XXXTENTACION,SMASH! - feat. PnB Rock,6rAGFgcGtlIdYxlhDizXNo,57,0.819,0.513,6,-9.005,0,0.433,0.153,0,0.138,0.607,140.032,109556,4
XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",14boA065HMHWvqyPPEeN4y,62,0.767,0.561,2,-7.418,0,0.0509,0.118,0,0.0737,0.542,90.021,192229,4
XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,78,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,121887,4
XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,84,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
XXXTENTACION,schizophrenia,5b6zjsBrZCqe6RFycLz2tc,58,0.606,0.349,2,-10.032,1,0.198,0.0762,0.0711,0.1,0.239,180.055,80190,4
XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,66,0.356,0.143,9,-15.148,1,0.0388,0.976,1.89E-05,0.111,0.334,75.522,99658,4
Beyoncé,Countdown,3axkNosdVQLZiq1HakuGhc,62,0.665,0.787,5,-5.73,1,0.151,0.308,0,0.219,0.699,167.349,212147,4
Beyoncé,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,74,0.652,0.748,0,-5.242,1,0.0887,0.0849,0,0.604,0.652,94.1,267413,4
Beyoncé,Pretty Hurts,7lUA4P03AhwAw40JHkdyGr,62,0.512,0.625,11,-6.764,1,0.0508,0.00308,0.000164,0.346,0.201,129.935,257653,4
Beyoncé,Haunted,7cioKB5CHVzk09SOtTyn0T,56,0.436,0.534,1,-9.416,0,0.0773,0.103,0.00643,0.507,0.325,122.822,369040,4
Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,70,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4
Beyoncé,Blow,6wwrYruEgWlowPDZMq5116,53,0.875,0.434,0,-7.683,1,0.091,0.242,0.00146,0.234,0.777,120.065,309720,4
Beyoncé,No Angel,4DActPOAtak2m8meZeMt3B,47,0.571,0.466,9,-9.153,0,0.173,0.0424,0.00262,0.125,0.512,111.58,228693,1
Beyoncé,Partition,5hgnY0mVcVetszbb85qeDg,70,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
Beyoncé,Jealous,63wKtmUg754umO8SglEL79,51,0.589,0.541,8,-10.087,1,0.163,0.122,0.00414,0.0882,0.236,133.97,184013,4
Beyoncé,Rocket,0755vnFQZLSgHHWbR1qCjY,56,0.495,0.403,1,-9.731,1,0.301,0.5,0,0.7,0.555,140.415,391907,3
Beyoncé,Mine (feat. Drake),63FrXif0Pdu4NAPvTh87mw,57,0.557,0.428,5,-11.299,1,0.137,0.0673,0.0019,0.139,0.0996,103.009,378600,4
Beyoncé,XO,40xhyfAPDoMtv494MfPevP,65,0.47,0.792,0,-8.932,1,0.26,0.171,1.28E-06,0.313,0.214,170.085,215947,4
Beyoncé,***Flawless (feat. Chimamanda Ngozi Adichie),7tefUew2RUuSAqHyegMoY1,57,0.476,0.688,1,-7.799,1,0.245,0.0953,0.000645,0.438,0.352,140.553,250960,4
Beyoncé,Superpower (feat. Frank Ocean),49sXkAcR5LvOrtq5Qcn5cf,55,0.527,0.334,0,-11.54,1,0.0681,0.643,0,0.114,0.186,80.334,276560,3
Beyoncé,Heaven,0fYwfZcgijhIOyXn0RVPwq,53,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,230893,4
Beyoncé,Blue (feat. Blue Ivy),2LjkT4gu5wO4JdeEYl0fMY,50,0.459,0.435,1,-10.139,1,0.064,0.541,6.51E-05,0.119,0.0631,90.567,266920,4
Beyoncé,11-Jul,02M6vucOvmRfMxTXDUwRXu,69,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,213507,4
Beyoncé,Flawless Remix (feat. Nicki Minaj),0zVMzJ37VQNFUNvdxxat2E,65,0.639,0.659,8,-7.273,1,0.215,0.241,8.33E-06,0.484,0.457,136.801,234413,4
Beyoncé,Drunk in Love Remix (feat. Jay-Z & Kanye West),0FZmAvivvifvtN3pZScbw1,65,0.514,0.763,10,-3.58,0,0.052,0.161,0,0.118,0.474,139.748,395987,4
Beyoncé,Ring Off,2Z9Yid1RueNo2sHS9x4gdh,47,0.732,0.763,0,-6.732,1,0.0729,0.0273,0,0.33,0.709,98.011,180187,4
Lorde,Sober,0PXCdhnm9fRgrIgoMcteZa,0,0.796,0.467,6,-10.369,1,0.181,0.173,0.00411,0.126,0.516,107.901,197236,4
Lorde,Green Light,3I4QOvltiKcMu3xmnQjEct,1,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55E-06,0.0879,0.253,128.942,234653,4
Lorde,Homemade Dynamite,0zL76omZWytdTtyXKVfuDw,1,0.771,0.431,10,-5.423,1,0.0577,0.287,2.75E-06,0.0934,0.268,107.047,189796,4
Lorde,The Louvre,4YBDSEzVNQbvCvVIWNtruF,1,0.664,0.382,0,-9.977,1,0.047,0.239,0.00763,0.0943,0.126,123.214,271088,4
Lorde,Liability,4iSN72L6xCM7vQZR2I9Suz,1,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,171728,4
Lorde,Hard Feelings/Loveless,3VDX4CCJWbRXBKuW5IY5R9,0,0.487,0.445,1,-10.959,0,0.113,0.0328,0.0104,0.0778,0.18,97.031,367391,4
Lorde,Sober II (Melodrama),0dtMnnWhm2AXVxjJy5hUPe,0,0.524,0.312,8,-11.627,0,0.0444,0.166,4.79E-06,0.073,0.101,112.948,178639,4
Lorde,Writer In The Dark,5bMWY1u9ghi4X6fIAsQRaC,0,0.325,0.271,7,-8.069,1,0.0418,0.73,0,0.301,0.279,71.855,216611,4
Lorde,Supercut,6IIcLzR05sN1gk4ngzz7Kk,1,0.562,0.437,0,-10.229,1,0.052,0.219,2.18E-05,0.0806,0.15,124.852,277506,4
Lorde,Liability (Reprise),7kEN6uPEaCTATwQKagVcVE,0,0.552,0.277,0,-12.09,1,0.0635,0.904,0,0.107,0.26,77.759,136020,4
Lorde,Perfect Places,1qXjolYMICsnISl8xZAbA2,1,0.622,0.58,1,-5.273,0,0.0504,0.00241,2.95E-05,0.112,0.512,104.41,221874,4
Lorde,Homemade Dynamite - REMIX,5u64RlrnvvbtNh6R0EMh6o,3,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,214255,4
Lorde,Ribs,0TEekvXTomKt3hdXDZxxeW,9,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4
Lorde,Team,15jRg8Ejs7X3JEHw38TSN3,8,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,193059,4
Lorde,Glory And Gore,0SK9wxN40P6jlcMfTSAe0V,1,0.689,0.377,1,-8.761,1,0.0397,0.285,0,0.268,0.294,143.946,210738,4
Lorde,Still Sane,0t1D6NQt3uhZnam0yg8Wv3,0,0.357,0.361,0,-12.14,1,0.0452,0.665,0.00592,0.0682,0.0958,131.601,188133,3
Lorde,White Teeth Teens,15LzvCtoJWwsrTWJMWUTOv,1,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18E-05,0.147,0.102,113.992,216600,4
Lorde,A World Alone,2HLnzsXJ3mD9UWAa3RY89n,1,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222,4
Lorde,Bravado,02ZorlDGq0uTnMobHNh4EL,1,0.489,0.535,7,-10.34,1,0.0933,0.539,0.0266,0.166,0.04,175.921,221409,4
Lorde,Million Dollar Bills,3Lw7lWTJlcqlx8E9HFmByr,0,0.685,0.555,10,-6.4,0,0.106,0.244,0.0223,0.118,0.437,81.978,138211,4
Lorde,The Love Club,2yrJ1jWo3HLksJFUqUsZE4,3,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,201434,4
Lorde,Tennis Court,4ivBdCI1s9f6yDWFUvBtZo,3,0.758,0.546,0,-8.597,1,0.0635,0.0156,0.000194,0.237,0.404,90.019,198907,4
Lorde,400 Lux,7ynvnjTj1XI8ByUq3F8MUw,1,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.194,183.991,234286,4
Lorde,Royals,7BFI9QZPQKgYuR2HhDgwbG,11,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
Lorde,Buzzcut Season,3ShTaJBCOclymogQNzPde7,2,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,4
Lorde,Biting Down,45UvXCltvMpEPNLGzG0NYk,0,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,213666,4
Lorde,Swingin Party,7otV7kSzDMo11qLlw8pAtr,0,0.337,0.245,10,-13.442,1,0.0384,0.92,2.56E-05,0.119,0.107,107.472,222363,4
Harry Styles,Meet Me in the Hallway,4u9Y4Z9i9VaAbBK7rW1Rha,72,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,227200,4
Harry Styles,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,83,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4
Harry Styles,Carolina,3Dwq1oiOFys6Sxr5SslmXw,73,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54E-06,0.104,0.458,121.986,189613,4
Harry Styles,Two Ghosts,4B1rpPmQXwj78wk6aIGwwU,74,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86E-06,0.0999,0.456,69.387,229813,4
Harry Styles,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,78,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,224867,4
Harry Styles,Only Angel,5Lbsc65org0b85kNsPkluY,73,0.554,0.842,5,-4.113,1,0.0397,0.287,0,0.106,0.348,114.036,291080,4
Harry Styles,Kiwi,33SNO8AaciGbNaQFkxvPrW,79,0.375,0.93,2,-2.631,1,0.0561,0.00064,0,0.318,0.491,147.124,176387,4
Harry Styles,Ever Since New York,5LABCxgmP7DATATIJXOh6n,71,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13E-06,0.125,0.383,127.964,253387,5
Harry Styles,Woman,33bURv895AN4FkBvgFo2dx,74,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,278800,4
Harry Styles,From the Dining Table,1IF5UcqRO42D12vYwceOY6,75,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,211960,4
Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,78,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,4
Frank Ocean,Provider,6R6ihJhRbgu7JxJKIbW57w,63,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,243238,4
Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,65,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,188324,3
Frank Ocean,End,05tFLPSXJ1BbqIXy4Jeqfh,56,0.476,0.299,2,-17.997,1,0.131,0.383,0.752,0.0878,0.384,119.487,134600,4
Frank Ocean,Start,0GAE689kVy7sFT2QWZH1Xa,53,0.347,0.33,7,-19.761,1,0.149,0.74,0.931,0.557,0.0316,82.85,45640,5
Frank Ocean,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,76,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4
Frank Ocean,Fertilizer,6jypaMkKsoc5npsVzxhksl,58,0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864,39640,4
Frank Ocean,Sierra Leone,1HwbgJAU9PZ7YbzKgVgoIF,62,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4
Frank Ocean,Sweet Life,6MEDfjHxnVNcYmHe3mM6L2,65,0.479,0.558,11,-6.074,1,0.179,0.227,0,0.0808,0.8,83.465,262680,4
Frank Ocean,Not Just Money,3iW3y326xuRpNVXzOMBZy5,55,0.357,0.827,11,-15.868,0,0.444,0.775,0.0213,0.493,0.103,152.13,59760,1
Frank Ocean,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,73,0.739,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,60.493,304760,4
Frank Ocean,Pilot Jones,2ohegz9maxzroKBu9YhcCM,60,0.394,0.433,8,-13.473,1,0.374,0.485,7.81E-05,0.817,0.394,118.988,184080,1
Frank Ocean,Crack Rock,5lcyIeEfwZTs8Ajw3kdF7P,63,0.429,0.736,5,-8.017,1,0.222,0.0696,0,0.0852,0.379,89.262,224147,4
Frank Ocean,Pyramids,4QhWbupniDd44EDtnh2bFJ,70,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62E-05,0.791,0.15,107.989,592920,4
Frank Ocean,Lost,3GZD6HmiNUhxXYf8Gch723,85,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4
Frank Ocean,White,1VMdwVq0yaTc4DeqSCi7DO,58,0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,76280,4
Frank Ocean,Monks,0msrDPXxZpts4FRnoX0bFr,59,0.747,0.758,0,-4.743,0,0.179,0.0521,0,0.214,0.601,102.02,200240,4
Frank Ocean,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,63,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43E-06,0.0736,0.104,83.331,175453,4
Frank Ocean,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,67,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3
Frank Ocean,Forrest Gump,4YZbVct8l9MnAVIROnLQdx,67,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,4
Frank Ocean,Nikes,19YKaevk2bce4odJkP5L22,70,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,4
Frank Ocean,Pretty Sweet,17yrCsl1Ai6CZLBmGj6d6p,59,0.201,0.724,0,-6.744,1,0.0499,0.258,0.0281,0.296,0.167,154.395,158478,4
Frank Ocean,Close To You,1VZLEW5ZfcAbKZ94XQiSZF,62,0.827,0.673,5,-8.401,0,0.23,0.192,0.00136,0.146,0.779,78.007,85754,4
Frank Ocean,Seigfried,1BViPjTT585XAhkUUrkts0,65,0.377,0.255,4,-11.165,0,0.0387,0.975,0.000208,0.102,0.37,125.004,334570,5
Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,77,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4
Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,184516,3
Frank Ocean,Solo,35xSkNIXi504fcEwz9USRB,67,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82E-06,0.161,0.246,124.027,257380,4
Frank Ocean,Skyline To,4xR3MAscflQ262kMeiKshQ,62,0.423,0.294,5,-13.673,0,0.0593,0.882,5.43E-06,0.0981,0.401,129.146,184600,4
Frank Ocean,Self Control,5GUYJTQap5F3RDQiCOJhrS,73,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,249668,4
Frank Ocean,Good Guy,2JUqYobT8NvARdPmc4ES2x,61,0.513,0.131,0,-12.787,1,0.467,0.983,0.00414,0.12,0.814,105.808,66786,5
Frank Ocean,Solo (Reprise),2qtoRFCOEL1gRn5q9DJC7F,60,0.541,0.747,7,-6.811,0,0.162,0.404,0,0.086,0.604,83.286,78743,4
Frank Ocean,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,75,0.444,0.0924,0,-15.605,1,0.0366,0.784,0,0.304,0.219,108.917,248808,4
Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,73,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,4
Frank Ocean,Futura Free,5k8LB57xOq8UUNVaKWSqrf,60,0.266,0.678,1,-12.364,1,0.508,0.769,9.37E-05,0.503,0.201,83.434,564166,4
The 1975,The City,0bmJ2sqxKOk0l36Ctd0Fcs,42,0.488,0.962,0,-4.877,1,0.0882,9.27E-05,0.000654,0.101,0.62,94.973,206882,4
The 1975,M.O.N.E.Y.,1Ij4cmQteKslDqCpenSFhF,41,0.423,0.661,7,-8.213,1,0.07,0.0934,0.000129,0.125,0.621,114.26,216563,4
The 1975,Chocolate,0IwP4xY3wS0uiGxgqGXgIN,46,0.612,0.938,11,-4.463,1,0.0623,0.00054,0,0.368,0.612,100.04,224674,4
The 1975,Robbers,06cCziAHtDg6pcsidZHu03,65,0.621,0.702,4,-6.845,1,0.0295,0.000332,1.49E-05,0.322,0.374,99.808,254510,4
The 1975,She Way Out,0Ag6Du3bXVgBTG4rpbFxKG,45,0.62,0.853,4,-4.737,0,0.0349,0.00425,0,0.103,0.237,116.974,239252,4
The 1975,Is There Somebody Who Can Watch You,0d9J4kIbiCtwY5voEvprpy,36,0.372,0.0305,11,-19.162,1,0.0497,0.923,0.000985,0.0851,0.107,112.909,175568,5
The 1975,Undo,1LD52Nzt9wg1vB3F6gelPH,43,0.351,0.712,6,-8.333,0,0.0375,0.00628,0.479,0.0768,0.352,129.028,244653,4
The 1975,Sex - EP Version,03tg6cOOCCZNPRZeOmYbYx,38,0.35,0.964,2,-4.049,1,0.0855,2.20E-05,0.000271,0.276,0.12,148.287,206133,4
The 1975,You,1ZwJALwnYbeHdEVCNVmniz,44,0.215,0.0133,0,-6.101,1,0.0566,0.00645,0.00403,0.159,0.966,138.006,591160,5
The 1975,Haunt // Bed,078y8ygOFesjpWf3Pp5yNv,36,0.313,0.495,7,-12.37,1,0.0429,0.41,0.184,0.392,0.12,89.971,305023,4
The 1975,Sex,2JFeVDbE3HZhY2E3oNReKh,46,0.408,0.975,2,-4.142,1,0.128,1.33E-05,5.29E-05,0.506,0.183,148.316,207002,4
The 1975,Heart Out,424ml6U1wmEarzw26uDtCS,49,0.705,0.83,2,-4.918,1,0.0274,0.00814,0.00135,0.0762,0.885,118.446,202296,4
The 1975,Settle Down,1juwXjOB4Deky02D5vL0y0,43,0.596,0.951,2,-5.292,1,0.051,0.00303,9.16E-05,0.789,0.843,107.119,239893,4
The 1975,Girls,2zyz614fJRrqQXW1q0sY1c,56,0.662,0.911,11,-4.985,1,0.0531,0.00395,0.00125,0.473,0.898,108.025,254620,4
The 1975,12,6gXVzow1TDwzbllinCfip8,36,0.0819,0.256,6,-19.443,1,0.0407,0.913,0.91,0.0779,0.0824,176.389,79578,4
The 1975,Menswear,1v07ywlVYd02pOCnXRBDNA,48,0.708,0.539,1,-10.281,1,0.0681,0.541,0.0179,0.0856,0.159,97.015,206738,4
The 1975,Pressure,3W4xpnA5BVg9qduchV1mQy,43,0.492,0.846,0,-7.104,1,0.067,0.0484,0.000125,0.0768,0.472,99.034,221392,4
The 1975,Facedown,7COnwG00wI52gEzD1IXGxI,35,0.141,0.426,4,-12.13,1,0.0383,0.108,0.299,0.0665,0.0331,141.116,169005,5
The 1975,The City - EP Version,2L9GU3T8aku5NQfPZ0OpBF,32,0.226,0.806,9,-4.91,0,0.0456,1.52E-05,0.000532,0.127,0.431,94.789,221908,4
The 1975,Antichrist,5wmBV7RrEDrEamTvCnuLxX,43,0.424,0.492,9,-8.505,0,0.0343,9.17E-05,0.745,0.0989,0.0971,119.99,283970,4
The 1975,Woman,4KFXyjSCge9UpOvyf0ETH6,35,0.279,0.189,9,-12.37,1,0.0363,0.972,0.201,0.114,0.065,127.346,182161,3
The 1975,Intro / Set3,2fdj5KFMvuHox86ccpMnnR,34,0.304,0.639,11,-8.171,1,0.049,0.02,0.00556,0.102,0.132,81.507,187973,5
The 1975,HNSCC,6c07FQryyVnmfFUuECzRvV,33,0.169,0.45,0,-16.608,1,0.0517,0.143,0.959,0.147,0.0773,85.34,151219,1
The 1975,Head.Cars.Bending,5CnQpEh55BqUPtT0GCLRqS,37,0.445,0.58,0,-8.639,1,0.136,0.246,3.36E-05,0.136,0.328,130.091,207808,4
The 1975,Me,4GjRDgb77p27GQnbZpv1OJ,48,0.376,0.306,2,-14.092,1,0.0324,0.898,0.889,0.0831,0.066,114.761,275022,3
The 1975,The City - Single Version,4yCIManeOeRBrqDANPtK1v,31,0.469,0.946,5,-5.571,1,0.116,0.000228,0.000704,0.171,0.269,95.048,224075,4
